"Sl","Gene"
"3366","ENSG00000111816"
"3367","ENSG00000111817"
"3368","ENSG00000111832"
"3369","ENSG00000111834"
"3370","ENSG00000111837"
"3371","ENSG00000111845"
"3372","ENSG00000111846"
"3373","ENSG00000111850"
"3374","ENSG00000111859"
"3375","ENSG00000111860"
"3376","ENSG00000111863"
"3377","ENSG00000111877"
"3378","ENSG00000111879"
"3379","ENSG00000111880"
"3380","ENSG00000111885"
"3381","ENSG00000111886"
"3382","ENSG00000111897"
"3383","ENSG00000111906"
"3384","ENSG00000111907"
"3385","ENSG00000111911"
"3386","ENSG00000111912"
"3387","ENSG00000111913"
"3388","ENSG00000111961"
"3389","ENSG00000111962"
"3390","ENSG00000111981"
"3391","ENSG00000112029"
"3392","ENSG00000112031"
"3393","ENSG00000112033"
"3394","ENSG00000112038"
"3395","ENSG00000112039"
"3396","ENSG00000112053"
"3397","ENSG00000112062"
"3398","ENSG00000112077"
"3399","ENSG00000112078"
"3400","ENSG00000112079"
"3401","ENSG00000112081"
"3402","ENSG00000112096"
"3403","ENSG00000112110"
"3404","ENSG00000112115"
"3405","ENSG00000112118"
"3406","ENSG00000112130"
"3407","ENSG00000112137"
"3408","ENSG00000112139"
"3409","ENSG00000112144"
"3410","ENSG00000112149"
"3411","ENSG00000112159"
"3412","ENSG00000112167"
"3413","ENSG00000112182"
"3414","ENSG00000112186"
"3415","ENSG00000112195"
"3416","ENSG00000112200"
"3417","ENSG00000112210"
"3418","ENSG00000112214"
"3419","ENSG00000112218"
"3420","ENSG00000112232"
"3421","ENSG00000112234"
"3422","ENSG00000112237"
"3423","ENSG00000112245"
"3424","ENSG00000112246"
"3425","ENSG00000112249"
"3426","ENSG00000112273"
"3427","ENSG00000112276"
"3428","ENSG00000112290"
"3429","ENSG00000112293"
"3430","ENSG00000112294"
"3431","ENSG00000112297"
"3432","ENSG00000112304"
"3433","ENSG00000112305"
"3434","ENSG00000112306"
"3435","ENSG00000112308"
"3436","ENSG00000112309"
"3437","ENSG00000112312"
"3438","ENSG00000112319"
"3439","ENSG00000112320"
"3440","ENSG00000112333"
"3441","ENSG00000112335"
"3442","ENSG00000112337"
"3443","ENSG00000112339"
"3444","ENSG00000112343"
"3445","ENSG00000112357"
"3446","ENSG00000112367"
"3447","ENSG00000112378"
"3448","ENSG00000112379"
"3449","ENSG00000112394"
"3450","ENSG00000112406"
"3451","ENSG00000112414"
"3452","ENSG00000112419"
"3453","ENSG00000112425"
"3454","ENSG00000112473"
"3455","ENSG00000112486"
"3456","ENSG00000112494"
"3457","ENSG00000112499"
"3458","ENSG00000112511"
"3459","ENSG00000112514"
"3460","ENSG00000112531"
"3461","ENSG00000112539"
"3462","ENSG00000112541"
"3463","ENSG00000112559"
"3464","ENSG00000112562"
"3465","ENSG00000112576"
"3466","ENSG00000112578"
"3467","ENSG00000112584"
"3468","ENSG00000112592"
"3469","ENSG00000112599"
"3470","ENSG00000112619"
"3471","ENSG00000112624"
"3472","ENSG00000112640"
"3473","ENSG00000112651"
"3474","ENSG00000112655"
"3475","ENSG00000112658"
"3476","ENSG00000112659"
"3477","ENSG00000112667"
"3478","ENSG00000112679"
"3479","ENSG00000112685"
"3480","ENSG00000112697"
"3481","ENSG00000112699"
"3482","ENSG00000112701"
"3483","ENSG00000112715"
"3484","ENSG00000112739"
"3485","ENSG00000112742"
"3486","ENSG00000112759"
"3487","ENSG00000112763"
"3488","ENSG00000112769"
"3489","ENSG00000112773"
"3490","ENSG00000112787"
"3491","ENSG00000112796"
"3492","ENSG00000112799"
"3493","ENSG00000112812"
"3494","ENSG00000112818"
"3495","ENSG00000112837"
"3496","ENSG00000112851"
"3497","ENSG00000112852"
"3498","ENSG00000112855"
"3499","ENSG00000112874"
"3500","ENSG00000112893"
"3501","ENSG00000112902"
"3502","ENSG00000112936"
"3503","ENSG00000112941"
"3504","ENSG00000112972"
"3505","ENSG00000112977"
"3506","ENSG00000112981"
"3507","ENSG00000112983"
"3508","ENSG00000112984"
"3509","ENSG00000112992"
"3510","ENSG00000112996"
"3511","ENSG00000113013"
"3512","ENSG00000113068"
"3513","ENSG00000113070"
"3514","ENSG00000113073"
"3515","ENSG00000113100"
"3516","ENSG00000113108"
"3517","ENSG00000113119"
"3518","ENSG00000113140"
"3519","ENSG00000113141"
"3520","ENSG00000113161"
"3521","ENSG00000113163"
"3522","ENSG00000113196"
"3523","ENSG00000113209"
"3524","ENSG00000113211"
"3525","ENSG00000113231"
"3526","ENSG00000113240"
"3527","ENSG00000113248"
"3528","ENSG00000113269"
"3529","ENSG00000113272"
"3530","ENSG00000113273"
"3531","ENSG00000113282"
"3532","ENSG00000113296"
"3533","ENSG00000113300"
"3534","ENSG00000113302"
"3535","ENSG00000113303"
"3536","ENSG00000113312"
"3537","ENSG00000113318"
"3538","ENSG00000113319"
"3539","ENSG00000113328"
"3540","ENSG00000113356"
"3541","ENSG00000113361"
"3542","ENSG00000113368"
"3543","ENSG00000113369"
"3544","ENSG00000113384"
"3545","ENSG00000113387"
"3546","ENSG00000113389"
"3547","ENSG00000113391"
"3548","ENSG00000113396"
"3549","ENSG00000113407"
"3550","ENSG00000113441"
"3551","ENSG00000113448"
"3552","ENSG00000113456"
"3553","ENSG00000113460"
"3554","ENSG00000113492"
"3555","ENSG00000113504"
"3556","ENSG00000113522"
"3557","ENSG00000113525"
"3558","ENSG00000113532"
"3559","ENSG00000113552"
"3560","ENSG00000113555"
"3561","ENSG00000113558"
"3562","ENSG00000113569"
"3563","ENSG00000113575"
"3564","ENSG00000113578"
"3565","ENSG00000113580"
"3566","ENSG00000113583"
"3567","ENSG00000113593"
"3568","ENSG00000113594"
"3569","ENSG00000113595"
"3570","ENSG00000113597"
"3571","ENSG00000113600"
"3572","ENSG00000113615"
"3573","ENSG00000113621"
"3574","ENSG00000113638"
"3575","ENSG00000113643"
"3576","ENSG00000113645"
"3577","ENSG00000113648"
"3578","ENSG00000113657"
"3579","ENSG00000113712"
"3580","ENSG00000113716"
"3581","ENSG00000113719"
"3582","ENSG00000113721"
"3583","ENSG00000113722"
"3584","ENSG00000113734"
"3585","ENSG00000113739"
"3586","ENSG00000113742"
"3587","ENSG00000113749"
"3588","ENSG00000113758"
"3589","ENSG00000113761"
"3590","ENSG00000113790"
"3591","ENSG00000113805"
"3592","ENSG00000113810"
"3593","ENSG00000113811"
"3594","ENSG00000113845"
"3595","ENSG00000113851"
"3596","ENSG00000113889"
"3597","ENSG00000113916"
"3598","ENSG00000113946"
"3599","ENSG00000113966"
"3600","ENSG00000113971"
"3601","ENSG00000114013"
"3602","ENSG00000114019"
"3603","ENSG00000114021"
"3604","ENSG00000114023"
"3605","ENSG00000114026"
"3606","ENSG00000114030"
"3607","ENSG00000114054"
"3608","ENSG00000114062"
"3609","ENSG00000114098"
"3610","ENSG00000114107"
"3611","ENSG00000114113"
"3612","ENSG00000114115"
"3613","ENSG00000114120"
"3614","ENSG00000114124"
"3615","ENSG00000114125"
"3616","ENSG00000114126"
"3617","ENSG00000114127"
"3618","ENSG00000114166"
"3619","ENSG00000114200"
"3620","ENSG00000114204"
"3621","ENSG00000114209"
"3622","ENSG00000114248"
"3623","ENSG00000114270"
"3624","ENSG00000114302"
"3625","ENSG00000114316"
"3626","ENSG00000114331"
"3627","ENSG00000114353"
"3628","ENSG00000114354"
"3629","ENSG00000114378"
"3630","ENSG00000114383"
"3631","ENSG00000114388"
"3632","ENSG00000114395"
"3633","ENSG00000114405"
"3634","ENSG00000114416"
"3635","ENSG00000114423"
"3636","ENSG00000114439"
"3637","ENSG00000114446"
"3638","ENSG00000114450"
"3639","ENSG00000114455"
"3640","ENSG00000114473"
"3641","ENSG00000114480"
"3642","ENSG00000114487"
"3643","ENSG00000114491"
"3644","ENSG00000114503"
"3645","ENSG00000114520"
"3646","ENSG00000114529"
"3647","ENSG00000114541"
"3648","ENSG00000114544"
"3649","ENSG00000114547"
"3650","ENSG00000114554"
"3651","ENSG00000114573"
"3652","ENSG00000114626"
"3653","ENSG00000114631"
"3654","ENSG00000114638"
"3655","ENSG00000114648"
"3656","ENSG00000114650"
"3657","ENSG00000114654"
"3658","ENSG00000114656"
"3659","ENSG00000114670"
"3660","ENSG00000114686"
"3661","ENSG00000114698"
"3662","ENSG00000114735"
"3663","ENSG00000114737"
"3664","ENSG00000114739"
"3665","ENSG00000114742"
"3666","ENSG00000114744"
"3667","ENSG00000114745"
"3668","ENSG00000114757"
"3669","ENSG00000114767"
"3670","ENSG00000114770"
"3671","ENSG00000114771"
"3672","ENSG00000114779"
"3673","ENSG00000114784"
"3674","ENSG00000114786"
"3675","ENSG00000114790"
"3676","ENSG00000114796"
"3677","ENSG00000114805"
"3678","ENSG00000114812"
"3679","ENSG00000114841"
"3680","ENSG00000114850"
"3681","ENSG00000114854"
"3682","ENSG00000114857"
"3683","ENSG00000114859"
"3684","ENSG00000114861"
"3685","ENSG00000114867"
"3686","ENSG00000114902"
"3687","ENSG00000114904"
"3688","ENSG00000114923"
"3689","ENSG00000114933"
"3690","ENSG00000114942"
"3691","ENSG00000114948"
"3692","ENSG00000114956"
"3693","ENSG00000114982"
"3694","ENSG00000114988"
"3695","ENSG00000114993"
"3696","ENSG00000115008"
"3697","ENSG00000115020"
"3698","ENSG00000115041"
"3699","ENSG00000115042"
"3700","ENSG00000115053"
"3701","ENSG00000115084"
"3702","ENSG00000115085"
"3703","ENSG00000115091"
"3704","ENSG00000115107"
"3705","ENSG00000115109"
"3706","ENSG00000115112"
"3707","ENSG00000115128"
"3708","ENSG00000115129"
"3709","ENSG00000115137"
"3710","ENSG00000115138"
"3711","ENSG00000115145"
"3712","ENSG00000115155"
"3713","ENSG00000115159"
"3714","ENSG00000115163"
"3715","ENSG00000115165"
"3716","ENSG00000115170"
"3717","ENSG00000115183"
"3718","ENSG00000115207"
"3719","ENSG00000115211"
"3720","ENSG00000115216"
"3721","ENSG00000115221"
"3722","ENSG00000115226"
"3723","ENSG00000115233"
"3724","ENSG00000115234"
"3725","ENSG00000115239"
"3726","ENSG00000115241"
"3727","ENSG00000115252"
"3728","ENSG00000115255"
"3729","ENSG00000115257"
"3730","ENSG00000115263"
"3731","ENSG00000115266"
"3732","ENSG00000115267"
"3733","ENSG00000115271"
"3734","ENSG00000115274"
"3735","ENSG00000115275"
"3736","ENSG00000115282"
"3737","ENSG00000115289"
"3738","ENSG00000115290"
"3739","ENSG00000115295"
"3740","ENSG00000115297"
"3741","ENSG00000115306"
"3742","ENSG00000115307"
"3743","ENSG00000115310"
"3744","ENSG00000115317"
"3745","ENSG00000115318"
"3746","ENSG00000115325"
"3747","ENSG00000115339"
"3748","ENSG00000115355"
"3749","ENSG00000115361"
"3750","ENSG00000115363"
"3751","ENSG00000115365"
"3752","ENSG00000115368"
"3753","ENSG00000115386"
"3754","ENSG00000115392"
"3755","ENSG00000115414"
"3756","ENSG00000115415"
"3757","ENSG00000115419"
"3758","ENSG00000115421"
"3759","ENSG00000115423"
"3760","ENSG00000115425"
"3761","ENSG00000115446"
"3762","ENSG00000115459"
"3763","ENSG00000115461"
"3764","ENSG00000115464"
"3765","ENSG00000115474"
"3766","ENSG00000115484"
"3767","ENSG00000115486"
"3768","ENSG00000115488"
"3769","ENSG00000115504"
"3770","ENSG00000115507"
"3771","ENSG00000115514"
"3772","ENSG00000115520"
"3773","ENSG00000115523"
"3774","ENSG00000115524"
"3775","ENSG00000115525"
"3776","ENSG00000115526"
"3777","ENSG00000115539"
"3778","ENSG00000115540"
"3779","ENSG00000115541"
"3780","ENSG00000115556"
"3781","ENSG00000115561"
"3782","ENSG00000115568"
"3783","ENSG00000115590"
"3784","ENSG00000115592"
"3785","ENSG00000115593"
"3786","ENSG00000115594"
"3787","ENSG00000115596"
"3788","ENSG00000115598"
"3789","ENSG00000115602"
"3790","ENSG00000115604"
"3791","ENSG00000115607"
"3792","ENSG00000115616"
"3793","ENSG00000115641"
"3794","ENSG00000115648"
"3795","ENSG00000115652"
"3796","ENSG00000115657"
"3797","ENSG00000115661"
"3798","ENSG00000115665"
"3799","ENSG00000115677"
"3800","ENSG00000115685"
"3801","ENSG00000115687"
"3802","ENSG00000115694"
"3803","ENSG00000115705"
"3804","ENSG00000115718"
"3805","ENSG00000115738"
"3806","ENSG00000115756"
"3807","ENSG00000115758"
"3808","ENSG00000115761"
"3809","ENSG00000115806"
"3810","ENSG00000115808"
"3811","ENSG00000115816"
"3812","ENSG00000115825"
"3813","ENSG00000115827"
"3814","ENSG00000115828"
"3815","ENSG00000115839"
"3816","ENSG00000115840"
"3817","ENSG00000115841"
"3818","ENSG00000115844"
"3819","ENSG00000115850"
"3820","ENSG00000115866"
"3821","ENSG00000115875"
"3822","ENSG00000115884"
"3823","ENSG00000115896"
"3824","ENSG00000115902"
"3825","ENSG00000115904"
"3826","ENSG00000115919"
"3827","ENSG00000115935"
"3828","ENSG00000115942"
"3829","ENSG00000115946"
"3830","ENSG00000115947"
"3831","ENSG00000115956"
"3832","ENSG00000115966"
"3833","ENSG00000115970"
"3834","ENSG00000115977"
"3835","ENSG00000115993"
"3836","ENSG00000115998"
"3837","ENSG00000116005"
"3838","ENSG00000116016"
"3839","ENSG00000116017"
"3840","ENSG00000116030"
"3841","ENSG00000116031"
"3842","ENSG00000116039"
"3843","ENSG00000116044"
"3844","ENSG00000116062"
"3845","ENSG00000116095"
"3846","ENSG00000116096"
"3847","ENSG00000116106"
"3848","ENSG00000116117"
"3849","ENSG00000116120"
"3850","ENSG00000116127"
"3851","ENSG00000116128"
"3852","ENSG00000116132"
"3853","ENSG00000116133"
"3854","ENSG00000116138"
"3855","ENSG00000116141"
"3856","ENSG00000116147"
"3857","ENSG00000116151"
"3858","ENSG00000116157"
"3859","ENSG00000116161"
"3860","ENSG00000116171"
"3861","ENSG00000116183"
"3862","ENSG00000116191"
"3863","ENSG00000116194"
"3864","ENSG00000116198"
"3865","ENSG00000116199"
"3866","ENSG00000116205"
"3867","ENSG00000116209"
"3868","ENSG00000116212"
"3869","ENSG00000116213"
"3870","ENSG00000116218"
"3871","ENSG00000116221"
"3872","ENSG00000116237"
"3873","ENSG00000116254"
"3874","ENSG00000116260"
"3875","ENSG00000116266"
"3876","ENSG00000116273"
"3877","ENSG00000116285"
"3878","ENSG00000116288"
"3879","ENSG00000116299"
"3880","ENSG00000116329"
"3881","ENSG00000116337"
"3882","ENSG00000116350"
"3883","ENSG00000116353"
"3884","ENSG00000116396"
"3885","ENSG00000116406"
"3886","ENSG00000116455"
"3887","ENSG00000116459"
"3888","ENSG00000116473"
"3889","ENSG00000116478"
"3890","ENSG00000116489"
"3891","ENSG00000116497"
"3892","ENSG00000116514"
"3893","ENSG00000116521"
"3894","ENSG00000116539"
"3895","ENSG00000116544"
"3896","ENSG00000116560"
"3897","ENSG00000116574"
"3898","ENSG00000116580"
"3899","ENSG00000116584"
"3900","ENSG00000116586"
"3901","ENSG00000116604"
"3902","ENSG00000116641"
"3903","ENSG00000116649"
"3904","ENSG00000116663"
"3905","ENSG00000116667"
"3906","ENSG00000116668"
"3907","ENSG00000116670"
"3908","ENSG00000116675"
"3909","ENSG00000116678"
"3910","ENSG00000116679"
"3911","ENSG00000116685"
"3912","ENSG00000116688"
"3913","ENSG00000116690"
"3914","ENSG00000116691"
"3915","ENSG00000116698"
"3916","ENSG00000116701"
"3917","ENSG00000116703"
"3918","ENSG00000116711"
"3919","ENSG00000116726"
"3920","ENSG00000116731"
"3921","ENSG00000116747"
"3922","ENSG00000116748"
"3923","ENSG00000116750"
"3924","ENSG00000116754"
"3925","ENSG00000116761"
"3926","ENSG00000116771"
"3927","ENSG00000116786"
"3928","ENSG00000116791"
"3929","ENSG00000116809"
"3930","ENSG00000116824"
"3931","ENSG00000116830"
"3932","ENSG00000116833"
"3933","ENSG00000116852"
"3934","ENSG00000116857"
"3935","ENSG00000116863"
"3936","ENSG00000116871"
"3937","ENSG00000116885"
"3938","ENSG00000116898"
"3939","ENSG00000116903"
"3940","ENSG00000116918"
"3941","ENSG00000116922"
"3942","ENSG00000116954"
"3943","ENSG00000116957"
"3944","ENSG00000116962"
"3945","ENSG00000116977"
"3946","ENSG00000116981"
"3947","ENSG00000116984"
"3948","ENSG00000116985"
"3949","ENSG00000116991"
"3950","ENSG00000116996"
"3951","ENSG00000117009"
"3952","ENSG00000117013"
"3953","ENSG00000117016"
"3954","ENSG00000117020"
"3955","ENSG00000117036"
"3956","ENSG00000117054"
"3957","ENSG00000117090"
"3958","ENSG00000117091"
"3959","ENSG00000117114"
"3960","ENSG00000117115"
"3961","ENSG00000117118"
"3962","ENSG00000117122"
"3963","ENSG00000117133"
"3964","ENSG00000117139"
"3965","ENSG00000117143"
"3966","ENSG00000117148"
"3967","ENSG00000117151"
"3968","ENSG00000117152"
"3969","ENSG00000117154"
"3970","ENSG00000117155"
"3971","ENSG00000117174"
"3972","ENSG00000117215"
"3973","ENSG00000117226"
"3974","ENSG00000117228"
"3975","ENSG00000117245"
"3976","ENSG00000117266"
"3977","ENSG00000117280"
"3978","ENSG00000117289"
"3979","ENSG00000117298"
"3980","ENSG00000117305"
"3981","ENSG00000117308"
"3982","ENSG00000117318"
"3983","ENSG00000117322"
"3984","ENSG00000117335"
"3985","ENSG00000117360"
"3986","ENSG00000117362"
"3987","ENSG00000117385"
"3988","ENSG00000117394"
"3989","ENSG00000117395"
"3990","ENSG00000117399"
"3991","ENSG00000117400"
"3992","ENSG00000117410"
"3993","ENSG00000117411"
"3994","ENSG00000117419"
"3995","ENSG00000117425"
"3996","ENSG00000117448"
"3997","ENSG00000117450"
"3998","ENSG00000117461"
"3999","ENSG00000117475"
"4000","ENSG00000117477"
"4001","ENSG00000117479"
"4002","ENSG00000117480"
"4003","ENSG00000117481"
"4004","ENSG00000117500"
"4005","ENSG00000117501"
"4006","ENSG00000117505"
"4007","ENSG00000117519"
"4008","ENSG00000117523"
"4009","ENSG00000117525"
"4010","ENSG00000117528"
"4011","ENSG00000117533"
"4012","ENSG00000117543"
"4013","ENSG00000117560"
"4014","ENSG00000117569"
"4015","ENSG00000117592"
"4016","ENSG00000117593"
"4017","ENSG00000117594"
"4018","ENSG00000117597"
"4019","ENSG00000117598"
"4020","ENSG00000117600"
"4021","ENSG00000117601"
"4022","ENSG00000117602"
"4023","ENSG00000117614"
"4024","ENSG00000117620"
"4025","ENSG00000117625"
"4026","ENSG00000117632"
"4027","ENSG00000117640"
"4028","ENSG00000117643"
"4029","ENSG00000117650"
"4030","ENSG00000117676"
"4031","ENSG00000117682"
"4032","ENSG00000117691"
"4033","ENSG00000117697"
"4034","ENSG00000117713"
"4035","ENSG00000117724"
"4036","ENSG00000117748"
"4037","ENSG00000117751"
"4038","ENSG00000117758"
"4039","ENSG00000117791"
"4040","ENSG00000117834"
"4041","ENSG00000117859"
"4042","ENSG00000117862"
"4043","ENSG00000117868"
"4044","ENSG00000117877"
"4045","ENSG00000117899"
"4046","ENSG00000117983"
"4047","ENSG00000117984"
"4048","ENSG00000118004"
"4049","ENSG00000118007"
"4050","ENSG00000118017"
"4051","ENSG00000118046"
"4052","ENSG00000118058"
"4053","ENSG00000118094"
"4054","ENSG00000118096"
"4055","ENSG00000118113"
"4056","ENSG00000118137"
"4057","ENSG00000118160"
"4058","ENSG00000118162"
"4059","ENSG00000118181"
"4060","ENSG00000118193"
"4061","ENSG00000118194"
"4062","ENSG00000118197"
"4063","ENSG00000118200"
"4064","ENSG00000118242"
"4065","ENSG00000118245"
"4066","ENSG00000118257"
"4067","ENSG00000118260"
"4068","ENSG00000118263"
"4069","ENSG00000118271"
"4070","ENSG00000118276"
"4071","ENSG00000118292"
"4072","ENSG00000118298"
"4073","ENSG00000118307"
"4074","ENSG00000118308"
"4075","ENSG00000118322"
"4076","ENSG00000118363"
"4077","ENSG00000118418"
"4078","ENSG00000118420"
"4079","ENSG00000118432"
"4080","ENSG00000118434"
"4081","ENSG00000118454"
"4082","ENSG00000118473"
"4083","ENSG00000118482"
"4084","ENSG00000118491"
"4085","ENSG00000118492"
"4086","ENSG00000118503"
"4087","ENSG00000118507"
"4088","ENSG00000118508"
"4089","ENSG00000118513"
"4090","ENSG00000118514"
"4091","ENSG00000118515"
"4092","ENSG00000118518"
"4093","ENSG00000118520"
"4094","ENSG00000118523"
"4095","ENSG00000118526"
"4096","ENSG00000118557"
"4097","ENSG00000118579"
"4098","ENSG00000118596"
"4099","ENSG00000118640"
"4100","ENSG00000118680"
"4101","ENSG00000118689"
"4102","ENSG00000118690"
"4103","ENSG00000118705"
"4104","ENSG00000118729"
"4105","ENSG00000118733"
"4106","ENSG00000118762"
"4107","ENSG00000118777"
"4108","ENSG00000118785"
"4109","ENSG00000118804"
"4110","ENSG00000118816"
"4111","ENSG00000118849"
"4112","ENSG00000118873"
"4113","ENSG00000118894"
"4114","ENSG00000118898"
"4115","ENSG00000118939"
"4116","ENSG00000118946"
"4117","ENSG00000118960"
"4118","ENSG00000118961"
"4119","ENSG00000118965"
"4120","ENSG00000118971"
"4121","ENSG00000118985"
"4122","ENSG00000118997"
"4123","ENSG00000119013"
"4124","ENSG00000119042"
"4125","ENSG00000119121"
"4126","ENSG00000119125"
"4127","ENSG00000119138"
"4128","ENSG00000119139"
"4129","ENSG00000119147"
"4130","ENSG00000119203"
"4131","ENSG00000119242"
"4132","ENSG00000119280"
"4133","ENSG00000119283"
"4134","ENSG00000119285"
"4135","ENSG00000119318"
"4136","ENSG00000119321"
"4137","ENSG00000119328"
"4138","ENSG00000119333"
"4139","ENSG00000119335"
"4140","ENSG00000119383"
"4141","ENSG00000119392"
"4142","ENSG00000119396"
"4143","ENSG00000119397"
"4144","ENSG00000119401"
"4145","ENSG00000119403"
"4146","ENSG00000119408"
"4147","ENSG00000119411"
"4148","ENSG00000119414"
"4149","ENSG00000119421"
"4150","ENSG00000119431"
"4151","ENSG00000119457"
"4152","ENSG00000119471"
"4153","ENSG00000119487"
"4154","ENSG00000119508"
"4155","ENSG00000119514"
"4156","ENSG00000119522"
"4157","ENSG00000119523"
"4158","ENSG00000119535"
"4159","ENSG00000119537"
"4160","ENSG00000119541"
"4161","ENSG00000119559"
"4162","ENSG00000119574"
"4163","ENSG00000119596"
"4164","ENSG00000119599"
"4165","ENSG00000119608"
"4166","ENSG00000119614"
